SHLSTGNT01	"New dummy supply technology for new electric night storage heaters (not an actual technology, only ensures that night storage heaters are charged during night)"	"New dummy supply technology for new electric night storage heaters (not an actual technology, only ensures that night storage heaters are charged during night)"						
SHYGNGA01	hydrogen for converted gas appliances in services sector	hydrogen for converted gas appliances in services sector						
SKNELCCO	Captured emissions from electricity generation with biomass	Captured emissions from electricity generation with biomass						
SKNELCCO2B	Captured emissions from electricity generation with biomass	Captured emissions from electricity generation with biomass						
SKNELCCO2C	Sequestered emissions from coal CCS	Sequestered emissions from coal CCS						
SKNELCCO2G	Sequestered emissions from natural gas CCS	Sequestered emissions from natural gas CCS						
SKNELCCO2O	Sequestered emissions from oil CCS	Sequestered emissions from oil CCS						
SKNELCCO2W	Sequestered emissions from Waste CCS							
SKNHYGCO	Captured emissions from hydrogen generation with biomass	Captured emissions from hydrogen generation with biomass						
SKNHYGCO2B	Captured emissions from hydrogen generation with biomass	Captured emissions from hydrogen generation with biomass						
SKNHYGCO2C	Captured emissions from hydrogen generation with coal	Captured emissions from hydrogen generation with coal						
SKNHYGCO2G	Captured emissions from hydrogen generation with gas	Captured emissions from hydrogen generation with gas						
SKNHYGCO2W	Captured emissions from hydrogen generation with waste	Captured emissions from hydrogen generation with waste						
SKNINDCO	Captured energy-related emissions from industry 	Captured energy-related emissions from industry 						
SKNINDCO2N	Captured energy-related emissions from industry 	Captured energy-related emissions from industry 						
SKNINDCO2P	Captured process-related emissions from industry 	Captured process-related emissions from industry 						
SLOF	"Final demand commodity for lighting (offices, in million units)"	"Final demand commodity for lighting (offices, in million units)"						
SLOFCSV	"Fuel dummy produced by conservation technologies (in PJ, replaces electricity input in lighting technologies for office buildings)"	"Fuel dummy produced by conservation technologies (in PJ, replaces electricity input in lighting technologies for office buildings)"						
SLOFEFLU	office fluorescent lighting (in million units_a)	office fluorescent lighting (in million units_a)						
SLOFEFLU00	Existing office fluorescent lighting (in million units_a)	Existing office fluorescent lighting (in million units_a)						
SLOFEFLU00	office fluorescent lighting (in million units_a)							
SLOFEFLU01	New office fluorescent lighting (in million units_a)	New office fluorescent lighting (in million units_a)						
SLOFELED	office LED lighting (in million units_a)	office LED lighting (in million units_a)						
SLOFELED00	office LED lighting (in million units_a)							
SLOFELED01	New office LED lighting (in million units_a)	New office LED lighting (in million units_a)						
SLOT	"Final demand commodity for lighting (other services buildings, in million units)"	"Final demand commodity for lighting (other services buildings, in million units)"						
SLOTECCL	CCL lighting for other services buildings (in million units_a)	CCL lighting for other services buildings (in million units_a)						
SLOTECCL00	Existing CCL lighting for other services buildings (in million units_a)	Existing CCL lighting for other services buildings (in million units_a)						
SLOTECCL00	CCL lighting for other services buildings (in million units_a)							
SLOTECCL01	New CCL lighting for other services buildings (in million units_a)	New CCL lighting for other services buildings (in million units_a)						
SLOTELED	LED lighting for other services buildings (in million units_a)	LED lighting for other services buildings (in million units_a)						
SLOTELED00	LED lighting for other services buildings (in million units_a)							
SLOTELED01	New LED lighting for other services buildings (in million units_a)	New LED lighting for other services buildings (in million units_a)						
SMAINPGAS	gas distribution grid to the services sector	gas distribution grid to the services sector						
SMAINPGAS00	Existing gas distribution grid to the services sector	Existing gas distribution grid to the services sector						
SMAINPGAS00	gas distribution grid to the services sector							
SMAINPGAS01	New gas distribution grid to the services sector	New gas distribution grid to the services sector						
SMAINPGAS01	gas distribution grid to the services sector	gas distribution grid to the services sector						
SMAINPHYG	hydrogen distribution grid to the services sector	hydrogen distribution grid to the services sector						
SMAINPHYG01	New hydrogen distribution grid to the services sector	New hydrogen distribution grid to the services sector						
SMAINPHYG01	hydrogen distribution grid to the services sector	hydrogen distribution grid to the services sector						
SMETERELC	electricity meters for low-consumption services buildings	electricity meters for low-consumption services buildings						
SMETERELC00	Existing electricity meters for low-consumption services buildings	Existing electricity meters for low-consumption services buildings						
SMETERELC00	electricity meters for low-consumption services buildings							
SMETERELC01	New electricity meters for low-consumption services buildings	New electricity meters for low-consumption services buildings						
SMETERELC01	electricity meters for low-consumption services buildings	electricity meters for low-consumption services buildings						
SN	Commodity fraction - Summer Night							
SOL	Solar energy	Solar energy						
SOTH	Final demand commodity for other non-heat devices in the services sector (in PJ)	Final demand commodity for other non-heat devices in the services sector (in PJ)						
SOTHELC	other electric non-heat devices (in PJ_a)	other electric non-heat devices (in PJ_a)						
SOTHELC00	Existing other electric non-heat devices (in PJ_a)	Existing other electric non-heat devices (in PJ_a)						
SOTHELC00	other electric non-heat devices (in PJ_a)							
SOTHELC01	New other electric non-heat devices (in PJ_a)	New other electric non-heat devices (in PJ_a)						
SOTHNGA	other non-heat devices based on natural gas / light fuel oil / district heat (in PJ_a)	other non-heat devices based on natural gas / light fuel oil / district heat (in PJ_a)						
SOTHNGA00	Existing other non-heat devices based on natural gas / light fuel oil / district heat (in PJ_a)	Existing other non-heat devices based on natural gas / light fuel oil / district heat (in PJ_a)						
SOTHNGA00	other non-heat devices based on natural gas / light fuel oil / district heat (in PJ_a)							
SOTHNGA01	New other non-heat devices based on natural gas (in PJ_a)	New other non-heat devices based on natural gas (in PJ_a)						
SP	Commodity fraction - Summer Peak							
SREF	Final demand commodity for refrigeration (in PJ)	Final demand commodity for refrigeration (in PJ)						
SREFEHFC	refrigeration devices (in PJ_a)	refrigeration devices (in PJ_a)						
SREFEHFC00	Existing refrigeration devices (in PJ_a)	Existing refrigeration devices (in PJ_a)						
SREFEHFC00	refrigeration devices (in PJ_a)							
SREFEHFC01	"New refrigeration devices (standard, in PJ_a)"	"New refrigeration devices (standard, in PJ_a)"						
SREFEHFO	"Advanced refrigeration devices (with HFO as refrigerant, less HFC emissions, in PJ_a)"	"Advanced refrigeration devices (with HFO as refrigerant, less HFC emissions, in PJ_a)"						
